"","locus","BG11_Control","BG11_Lys","difference","Gene name","Product"
"246","slr1212",0.129935456123501,0.162294143817297,-0.0323586876937957,"ETR1; uirS","similar to two-component sensor histidine kinas e"
"247","sll1404",-0.162549639133342,0.0648659287413422,-0.227415567874684,"exbB","biopolymer transport ExbB protein homolog"
"248","slr0677",0.859798370729122,0.169222782271879,0.690575588457244,"exbB","biopolymer transport ExbB like protein"
"249","slr1875",-0.117931151107042,-0.0606073310298393,-0.0573238200772032,"exoD","hypothetical protein"
"250","slr0527",0.28004867131454,0.23044695290998,0.0496017184045606,"exsB","transcription regulator ExsB homolog"
"251","slr2023",0.0684196514763773,0.0448611691668639,0.0235584823095134,"fabD","malonyl coenzyme A-acyl carrier protein transac ylase"
"252","sll1069",-1.54888710256542,-1.90072057200048,0.351833469435055,"fabF","3-oxoacyl-[acyl-carrier-protein] synthase II"
"253","slr1332",-0.0869343247437469,-0.434320399207721,0.347386074463974,"fabF","beta ketoacyl-acyl carrier protein synthase"
"254","slr0886",0.0819982661333606,-0.76819270652759,0.85019097266095,"fabG","3-oxoacyl-[acyl-carrier protein] reductase"
"255","slr1994",0.100242758862785,0.315652048134787,-0.215409289272002,"phaB","PHA-specific acetoacetyl-CoA reductase"
"256","sll0330",0.118851576815668,0.72101364411519,-0.602162067299521,"fabG","sepiapterine reductase"
"257","slr1511",0.0884142850414267,2.01725120079263,-1.9288369157512,"fabH","3-oxoacyl-[acyl-carrier-protein] synthase III"
"258","sll1605",-1.99628394424312,-2.04196065264789,0.045676708404766,"fabZ","(3R)-hydroxymyristol acyl carrier protein dehyd rase"
"259","sll1636",-0.114399800297129,0.162843737949193,-0.277243538246321,"fbp","ferripyochelin binding protein"
"260","slr0952",0.310512274864188,0.136099884055473,0.174412390808715,"fbpII","fructose-1; 6-bisphosphatase"
"261","slr0943",0.192441466358933,-0.0684200143404288,0.260861480699362,"fda","fructose-bisphosphate aldolase;  class I"
"262","slr1492",0.15273338612139,0.041957306207047,0.110776079914343,"fecB","iron(III) dicitrate transport system substrate- binding protein"
"263","slr1491",-0.545806949013209,-0.624003381828834,0.0781964328156254,"fecB","iron(III) dicitrate transport system substrate- binding protein"
"264","slr1319",0.210515695894746,0.421298070689829,-0.210782374795084,"fecB","iron(III) dicitrate transport system substrate- binding protein"
"265","slr1316",-0.0843992139955691,0.145409036476619,-0.229808250472188,"fecC","ABC-type iron(III) dicitrate transport system p ermease protein"
"266","slr1317",0.19588381857038,0.24572635798433,-0.04984253941395,"fecD","ABC-type iron(III) dicitrate transport system p ermease protein"
"267","slr1318",-0.240347002022337,0.310040622286591,-0.550387624308928,"fecE","iron(III) dicitrate transport system ATP-bindin g protein"
"268","slr1392",0.171435581719161,-0.398530408232432,0.569965989951592,"feoB","ferrous iron transport protein B"
"269","slr1531",-0.768168125737767,-1.12593192263353,0.357763796895761,"ffh","signal recognition particle protein"
"270","sll1406",0.0577125181846637,0.122577025841263,-0.0648645076565993,"fhuA","ferrichrome-iron receptor"
"271","sll1409",0.304201048889537,0.311365282382398,-0.00716423349286133,"fhuA","ferrichrome-iron receptor"
"272","slr1490",-0.1222572863634,-0.120198586010732,-0.00205870035266767,"fhuA","ferrichrome-iron receptor"
"273","slr0070",0.12099651812623,-0.718819329977257,0.839815848103487,"fmt","methionyl-tRNA formyltransferase"
"274","slr0679",0.14793492262756,0.0974269201647267,0.0505080024628328,"fmu/fmv","sun protein"
"275","sll1612",0.260936660054817,-0.704612193234885,0.965548853289702,"folC","folylpolyglutamate synthase"
"276","sll0753",-0.118946367955427,-1.21617348095856,1.09722711300314,"folD","FolD bifunctional protein"
"277","slr0426",-0.0562233672013043,0.1467925936636,-0.203015960864904,"folE","GTP cyclohydrolase I"
"278","slr1093",0.253211648559392,-0.435494285850233,0.688705934409625,"folK","2-amino-4-hydroxy-6-hydroxymethyldihydropteridi ne pyrophosphokinase"
"279","slr2026",-0.229564507146498,0.256832028284716,-0.486396535431214,"folP","dihydropteroate synthase"
"280","slr0298",-0.864727350168105,-0.399081302419958,-0.465646047748147,"fraH","FraH protein homolog"
"281","slr1233",0.243386166603901,0.482891947491166,-0.239505780887265,"frdA","succinate dehydrogenase flavoprotein subunit"
"282","sll1009",-0.16223430777718,0.33774794979857,-0.49998225757575,"frpC","unknown protein"
"283","sll0145",0.0618371866590903,-0.918690996172196,0.980528182831286,"frr;  rrf","ribosome releasing factor"
"284","sll0554",-0.777905512342292,-1.20059921734576,0.422693705003473,"ftrC","ferredoxin-thioredoxin reductase;  catalytic cha in"
"285","ssr0330",-0.399111550568228,-0.979106781178634,0.579995230610405,"ftrV","ferredoxin-thioredoxin reductase;  variable chai n"
"286","slr1604",-0.323670631988697,-1.29712957762669,0.973458945637996,"ftsH3","cell division protein FtsH"
"287","slr1390",-0.859984290290496,-1.54825102505517,0.688266734764669,"ftsH1","cell division protein FtsH"
"288","sll1463",-0.237014375357999,-0.082982280660869,-0.15403209469713,"ftsH4","cell division protein FtsH"
"289","slr0228",-0.819465155987538,-1.61739948241273,0.797934326425191,"ftsH2","cell division protein FtsH"
"290","sll1833",-0.288033612866551,-1.43989046587277,1.15185685300622,"ftsI","penicillin-binding protein"
"291","slr2102",-0.905371427364784,-1.69977385032265,0.794402422957871,"ftsY","cell division protein FtsY"
"292","sll1633",-2.44115089837082,-0.365081364812066,-2.07606953355875,"ftsZ","cell division protein FtsZ"
"293","slr0018",0.393307159939875,0.491584822618267,-0.0982776626783922,"fumC","fumarase"
"294","sll1937",0.210468998632387,0.278020204320354,-0.0675512056879672,"fur","ferric uptake regulation protein"
"295","sll0567",0.352310411956142,-0.516911757071688,0.86922216902783,"fur","ferric uptake regulation protein"
"296","slr1105",0.182676018173179,-0.662655709248649,0.845331727421828,"fus","GTP-binding protein TypA/BipA homolog"
"297","sll1098",-1.67285763537232,-1.94448176348267,0.271624128110345,"fusB","elongation factor EF-G"
"298","sll0830",0.152182821481895,0.270644214885841,-0.118461393403946,"fus","elongation factor EF-G"
"299","slr1463",-1.10043139696804,-1.83079499736955,0.730363600401509,"fusA","elongation factor EF-G"
"300","slr0370",-0.106973195530103,0.514556751619627,-0.62152994714973,"gabD","succinate-semialdehyde dehydrogenase (NADP+)"
"301","sll1641",-0.0616346994284539,0.0711069022498705,-0.132741601678324,"gad","glutamate decarboxylase"
"302","slr1067",-0.165146940661591,-0.223886689640552,0.0587397489789613,"galE","UDP-glucose 4-epimerase"
"303","slr1078",-0.301643898813886,-0.263311226198747,-0.0383326726151388,"galE","similar to UDP-glucose 4-epimerase"
"304","sll0244",0.475930260355445,-0.419635499877154,0.895565760232599,"galE","UDP-glucose 4-epimerase"
"305","slr0884",0.134480920210826,-0.051315151430273,0.185796071641099,"gap1","glyceraldehyde 3-phosphate dehydrogenase 1 (NAD +)"
"306","sll1342",-0.776935208925835,-0.494664553182835,-0.282270655743,"gap2","NAD(P)-dependent glyceraldehyde-3-phosphate deh ydrogenase"
"307","slr0807",-0.338817739657209,-0.558436766267438,0.219619026610229,"gcp","probable o-sialoglycoprotein endopeptidase"
"308","slr2136",-1.8576216461885,-1.79608928232916,-0.0615323638593377,"gcpE","GcpE protein homolog"
"309","slr0879",0.612936044970877,-0.508605057129389,1.12154110210027,"gcvH","glycine decarboxylase complex H-protein"
"310","slr0293",-1.25738746935736,-1.54487798474541,0.287490515388048,"gcvP","glycine dehydrogenase"
"311","sll0171",0.850566431153268,-0.679993359812034,1.5305597909653,"gcvT","probable aminomethyltransferase"
"312","sll1709",-0.496870308649378,1.59484012542662,-2.09171043407599,"gdh","3-ketoacyl-acyl carrier protein reductase"
"313","slr0710",-0.10903384683324,0.165779192179155,-0.274813039012394,"gdhA","glutamate dehydrogenase (NADP+)"
"314","slr1608",0.107152661105849,0.0367644114726425,0.0703882496332066,"gdhB","putative glucose dehydrogenase-B;  periplasmic p rotein"
"315","sll1653",-0.499027302176277,-0.385119885986263,-0.113907416190014,"menG","2-phytyl-1; 4-benzoquinone methyltransferase"
"316","slr1269",-0.0411464575494482,0.244688667587828,-0.285835125137276,"ggt","gamma-glutamyltranspeptidase"
"317","slr0747",0.0148547852724268,0.0202338751299746,-0.00537908985754779,"ggtA","glucosylglycerol transport system ATP-binding p rotein"
"318","sll0204",0.0445599614698639,-0.248489534503518,0.293049495973382,"gidA","glucose inhibited division protein"
"319","sll0202",0.561045753095454,-0.151374332636594,0.712420085732048,"gidA","glucose inhibited division protein"
"320","slr0072",0.171455916541666,0.294561979086084,-0.123106062544417,"gidB","glucose inhibited division protein B"
"321","slr2097",-0.0820228530097964,0.0755570221829482,-0.157579875192745,"glbN","cyanoglobin"
"322","sll0404",-0.223635551392749,-0.680938412435562,0.457302861042813,"glcD","glycolate oxidase subunit GlcD"
"323","sll1189",-0.21239143521475,-0.191579041165453,-0.0208123940492967,"glcE","glycolate oxidase subunit GlcE"
"324","sll1831",-1.06543355675343,-0.808553554035048,-0.256880002718382,"glcF","glycolate oxidase subunit;  (Fe-S)protein"
"325","sll0771",0.177189542040603,-0.043300407606891,0.220489949647494,"glcP;  gtr","glucose transport protein"
"326","slr1167",-0.121375037180173,0.355671076400381,-0.477046113580554,"gldA","glycerol dehydrogenase"
"327","sll1393",-0.0703260602878568,0.312754926266749,-0.383080986554606,"glgA2","glycogen (starch) synthase"
"328","sll0945",0.0212219091988262,0.335223984849107,-0.314002075650281,"glgA1","glycogen synthase 1"
"329","sll0158",-0.111725551345691,0.585884583386854,-0.697610134732545,"glgB","1; 4-alpha-glucan branching enzyme"
"330","sll1356",-0.141637465329745,0.0854516427226828,-0.227089108052428,"glgP1","glycogen phosphorylase 1"
"331","slr1367",-0.750705871855012,-0.173958906430566,-0.576746965424446,"glgP2","glycogen phosphorylase 2"
"332","slr0237",-1.26504312974992,-0.560280142606259,-0.70476298714366,"glgX1","Glycogen debranching enzyme 1"
"333","slr1857",0.608377429218058,0.459696962108085,0.148680467109973,"glgX2","Glycogen debranching enzyme 2"
"334","sll0593",-0.271093201294212,-0.0349279095489102,-0.236165291745302,"glk","glucokinase"
"335","sll0220",-1.002403032627,-1.07147532158702,0.0690722889600244,"glmS","L-glutamine:D-fructose-6-P amidotransferase"
"336","sll0899",-0.232988003183951,-1.37294654451218,1.13995854132823,"glmU","UDP-N-acetylglucosamine pyrophosphorylase"
"337","slr1756",-0.329773176725644,1.20187707303463,-1.53165024976028,"glnA","glutamate--ammonia ligase"
"338","ssl0707",0.427613701580946,1.01761426711899,-0.590000565538039,"glnB","nitrogen regulatory protein P-II"
"339","sll1270",1.06362125713002,6.50772958628109,-5.44410832915107,"bgtB","periplasmic substrate-binding and integral memb rane protein of the ABC-type Bgt permease for basic amino acids and glutamine BgtB"
"340","sll1104",-0.0573118811998349,0.104001914119318,-0.161313795319153,"gtrC","periplasmic substrate-binding protein of a TRAP -type permease that mediates sodium-dependent glutamate t ransport GtrC"
"341","slr0288",-0.193689209048494,0.264544308171227,-0.458233517219721,"glnN","glutamate--ammonia ligase"
"342","sll1085",0.0369656181075922,0.557467069523765,-0.520501451416172,"glpD","glycerol-3-phosphate dehydrogenase"
"343","slr1672",0.284631596452002,-0.000755627278791232,0.285387223730793,"glpK","glycerol kinase"
"344","slr2094",-0.343221589767771,0.719922551263009,-1.06314414103078,"fbpI","fructose-1; 6-/sedoheptulose-1; 7-bisphosphatase"
"345","sll0401",-0.0615547112299361,-1.26399557292001,1.20244086169008,"gltA","citrate synthase"
"346","sll1502",0.00290300007550615,0.541834916357734,-0.538931916282228,"gltB","NADH-dependent glutamate synthase large subunit"
"347","sll1499",-0.125010954663636,0.184816771203251,-0.309827725866887,"glsF","ferredoxin-dependent glutamate synthase"
"348","sll1027",0.0393239880846992,0.545456664949451,-0.506132676864752,"gltD","NADH-dependent glutamate synthase small subunit"
"349","slr1145",-0.117349672555212,0.306955912208205,-0.424305584763418,"gltS","Monocomponent sodium-dependent glutamate permea se GltS"
"350","sll0179",0.0989727053019926,-0.969146078141099,1.06811878344309,"gltX","glutamyl-tRNA synthetase"
"351","slr0638",0.323711210635834,-0.514170832451083,0.837882043086916,"glyQ","glycyl-tRNA synthetase alpha chain"
"352","slr0220",0.457586585442562,-0.408876582970587,0.866463168413149,"glyS","glycyl-tRNA synthetase beta chain"
"353","sll0083",-1.89352352478399,-1.40793007761515,-0.485593447168846,"gmhA","phosphoheptose isomerase"
"354","slr1123",-1.28456333670013,-1.87261802881967,0.588054692119536,"gmk","guanylate kinase"
"355","sll0329",0.270603673621164,-0.166204019567024,0.436807693188187,"gnd","6-phosphogluconate dehydrogenase"
"356","slr1124",0.405409747148636,-0.174747263225202,0.580157010373838,"psp","Phosphoserine phosphatase (PSP; annotated as  phosphoglycerate mutase; GpmB)"
"357","slr1755",0.14158338133897,0.0505480661048275,0.0910353152341428,"gpsA","NAD+ dependent glycerol-3-phosphate dehydrogena se"
"358","sll0416",0.180196436213667,-0.172901597352413,0.35309803356608,"groEL-2","60 kDa chaperonin 2;  GroEL2;  molecular chaperon e"
"359","slr2076",0.289409608239917,-0.50910256664498,0.798512174884897,"groEL1","60kD chaperonin"
"360","slr2075",-0.469388980840254,-1.55391539512236,1.0845264142821,"groES","10kD chaperonin"
"361","sll0057",-1.88093226017912,-1.74944831504518,-0.131483945133943,"grpE","heat shock protein GrpE"
"362","ssr2061",-0.419313172622572,-0.352671248253962,-0.0666419243686099,"grxC","glutaredoxin"
"363","slr1562",-0.241728706398357,1.02095197271264,-1.26268067911099,"grxC","glutaredoxin"
"364","slr1238",-0.563704902706023,-0.0563627819954962,-0.507342120710527,"gshB","glutathione synthetase"
"365","slr1277",-0.138886116068737,0.0162839628909396,-0.155170078959677,"pilQ","pilus assembly protein homologous to general se cretion pathway protein D"
"366","slr0063",0.32223750490616,-0.0829186838527796,0.40515618875894,"pilB1","pilus biogenesis protein homologous to general secretion pathway protein E"
"367","slr0079",-0.0575518806469011,0.882951390359974,-0.940503271006875,"pilB2","probable general secretion pathway protein E"
"368","slr0162",-0.0937673131976334,0.0101163211995199,-0.103883634397153,"pilC","a part of pilC;  pilin biogenesis protein;  requi red for twitching motility"
"369","sll0067",0.138228610551239,0.29064590705472,-0.152417296503481,"gst","glutathione S-transferase"
"370","sll1545",0.0980345649242705,0.126042929726978,-0.0280083648027078,"gst1","glutathione S-transferase"
"371","slr0213",-2.12590037402364,-1.3729953004214,-0.752905073602231,"guaA","GMP synthetase"
"372","slr1722",-0.762529394740202,-0.385758649787687,-0.376770744952515,"guaB","inosine-5'-monophosphate dehydrogenase"
"373","slr0172",0.118649638352911,-0.733797166184697,0.852446804537609,"guaB","hypothetical protein"
"374","sll1581",0.185149398276328,0.060656832616223,0.124492565660105,"gumB","hypothetical protein"
"375","sll1931",-2.49677478389809,-1.98538139923459,-0.511393384663497,"glyA","serine hydroxymethyltransferase"
"376","sll1941",-0.436069935341443,-1.41481482043608,0.978744885094639,"gyrA","DNA gyrase A subunit"
"377","slr0417",0.705321830816888,1.97065399368557,-1.26533216286868,"gyrA","DNA gyrase subunit A"
"378","sll2005",-1.29544158027594,-1.80443661345575,0.508995033179806,"gyrB","DNA gyrase B subunit  [Contains: Ssp gyrB intei n]"
"379","sll1019",-0.381697719296049,0.108997330369578,-0.490695049665627,"gloB","hydroxyacylglutathione hydrolase"
"380","slr0201",0.0887003770586064,-0.0783897062542028,0.167090083312809,"hdrB","heterodisulfide reductase subunit B"
"381","slr1808",-1.54709999889399,-1.39058099331434,-0.156519005579649,"hemA","transfer RNA-Gln reductase"
"382","sll1994",-0.61572189142451,-1.9941101694692,1.37838827804469,"hemB","porphobilinogen synthase (5-aminolevulinate deh ydratase)"
"383","slr1887",-0.436035979661427,-0.907067901456793,0.471031921795366,"hemC","porphobilinogen deaminase (hydroxymethylbilane synthase;  preuroporphyrinogen synthase)"
"384","sll0166",0.298062252599698,0.0577816546157186,0.240280597983979,"cobA/hemD","a fusion protein between uroporphyrinogen-III C -methyltransferase (CobA/CorA) and uroporphyrinogen-III s ynthase (HemD)"
"385","slr0536",-0.833323653009267,-1.42821450783679,0.594890854827526,"hemE","uroporphyrinogen decarboxylase"
"386","sll1185",-1.2946703430356,-1.65522976749952,0.36055942446392,"hemF","coproporphyrinogen III oxidase;  aerobic (oxygen -dependent)"
"387","slr0839",-0.389161130355203,-0.438359822042986,0.0491986916877834,"hemH;  scpA","ferrochelatase"
